"Auto_Italienische_Reise.11f7b.0" "Drama_Die_Mitschuldigen.11hb1.0" "Drama_Egmont.11g9w.0" "Drama_Faust_Der_Trag_die_zweiter_Teil.11d11.0" "Drama_Faust_in_urspr_nglicher_Gestalt_.11f7n.0" "Drama_G_tter_Helden_und_Wieland.11h60.0" "Drama_G_tz_von_Berlichingen_mit_der_eisernen_Hand.11g1d.0" "Drama_Iphigenie_auf_Tauris.11f78.0" "Drama_Prometheus.11gx9.0" "Drama_Satyros_oder_der_verg_tterte_Waldteufel.11gn9.0" "Lyrik_Elegien_1.11df4.0" "Lyrik_Elegien_2_Alexis_und_Dora.11g90.0" "Lyrik_Elegien_2_Der_neue_Pausias_und_sein_Blumenm_dchen.11g73.0" "Lyrik_Elegien_2_Euphrosyne.11ft0.0" "Lyrik_Gott_Gem_t_und_Welt.11hks.0" "Lyrik_Zahme_Xenien_4.11d4r.0" "Roman_Die_Leiden_des_jungen_Werther.11cvr.0" "Roman_Die_Wahlverwandtschaften.11hnp.0" "Roman_Wilhelm_Meisters_Lehrjahre.11d3w.0"
"verloren" 0.00853984224582324 0.0266063589197818 0.0154810743865624 0.0167136738744385 0.0240442414041837 0 0.024634009009009 0.0197863078749505 0 0.0640614990390775 0 0 0 0 0 0 0.0126761991684413 0.0138811771238201 0.0164510888564437
"vollkommen" 0.019408732376871 0.0133031794598909 0.00387026859664061 0.0125352554058289 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.0076057195010648 0.0252385038614911 0.0159369923296798
"eh" 0.00232904788522452 0.186244512438473 0.0387026859664061 0.0292489292802674 0.0400737356736395 0.0271739130434783 0.0422297297297297 0.0329771797915842 0.0456204379562044 0.0320307495195388 0.0673854447439353 0 0 0.0741289844329133 0 0 0 0.00126192519307455 0.00822554442822184
"höchsten" 0.0209614309670207 0.0133031794598909 0.00774053719328121 0.0480518123890108 0.0240442414041837 0 0.00703828828828829 0.00659543595831684 0 0 0.0224618149146451 0 0 0.0741289844329133 0 0 0.00253523983368827 0.0100954015445964 0.00873964095498571
"vier" 0.0279485746226942 0 0.0154810743865624 0.0146244646401337 0.0080147471347279 0.0543478260869565 0.0211148648648649 0 0 0 0.0673854447439353 0 0 0 0 0 0.0101409593347531 0.00378577557922366 0.0107960270620412
"abbé" 0.00310539718029936 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0421559151946369
"arbeit" 0.0217377802620955 0 0.0154810743865624 0.00417841846860963 0 0.0543478260869565 0.0140765765765766 0 0.0456204379562044 0 0 0 0 0 0 0 0.0228171585031944 0.0189288778961183 0.0107960270620412
"bat" 0.00465809577044904 0 0.00774053719328121 0 0 0 0.00351914414414414 0.0263817438332674 0 0 0 0.0677506775067751 0 0 0 0 0.0228171585031944 0.0151431023168947 0.0262189228649571
"ebenso" 0.0217377802620955 0 0.0116108057899218 0.00208920923430482 0 0.0271739130434783 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.0152114390021296 0.0138811771238201 0.0179933784367353
"gehn" 0.0077634929507484 0.0665158972994546 0.0387026859664061 0.0167136738744385 0.144265448425102 0 0.0387105855855856 0.0197863078749505 0.0456204379562044 0.0320307495195388 0.0224618149146451 0.0677506775067751 0 0.0741289844329133 0 0.188768286927796 0.0177466788358179 0 0.00257048263381933
"geliebten" 0.00232904788522452 0 0.00387026859664061 0 0 0 0.00351914414414414 0.0263817438332674 0 0 0.0224618149146451 0 0.0726744186046512 0.0741289844329133 0 0 0.0177466788358179 0.0252385038614911 0.0241625367579017
"gestern" 0.0287249239177691 0.0133031794598909 0.00774053719328121 0.00835683693721926 0 0 0.00703828828828829 0 0.0912408759124088 0 0 0 0 0 0 0.0943841434638981 0.0430990771727005 0.0100954015445964 0.00565506179440252
"gleichsam" 0.0201850816719458 0 0.00774053719328121 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00507047966737653 0.022714653475342 0.0195356680170269
"letzte" 0.0131979380162723 0 0.019351342983203 0.00835683693721926 0.0240442414041837 0 0.0316722972972973 0.0395726157499011 0 0.0320307495195388 0 0 0 0 0 0.047192071731949 0.0304228780042592 0.0126192519307455 0.00925373748174957
"nennen" 0.0124215887211974 0 0.0116108057899218 0.0125352554058289 0.0240442414041837 0 0.0105574324324324 0.0329771797915842 0 0 0 0 0 0 0.148148148148148 0.047192071731949 0.0228171585031944 0.0189288778961183 0.0123383166423328
"schwer" 0.0116452394261226 0.0133031794598909 0.00774053719328121 0.0188028831087433 0.0641179770778232 0 0.0140765765765766 0.0263817438332674 0 0.0320307495195388 0.0673854447439353 0.0677506775067751 0 0 0 0.047192071731949 0.0202819186695061 0.0138811771238201 0.00925373748174957
"spielen" 0.00621079436059872 0 0.00774053719328121 0.00417841846860963 0.0080147471347279 0 0.0140765765765766 0 0 0 0 0 0 0 0 0 0.00507047966737653 0.011357326737671 0.0298175985523042
"wirst" 0.00077634929507484 0.0133031794598909 0.0232216115798436 0.0292489292802674 0.0080147471347279 0 0.0422297297297297 0.0395726157499011 0 0.0960922485586163 0.0224618149146451 0 0 0.0741289844329133 0.296296296296296 0.047192071731949 0.0228171585031944 0.0164050275099692 0.00771144790145798
"dank" 0.0077634929507484 0.0133031794598909 0.00774053719328121 0.0188028831087433 0.0160294942694558 0.0271739130434783 0.0703828828828829 0.0461680517082179 0.182481751824818 0 0 0 0 0 0 0 0.00507047966737653 0.00630962596537277 0.011310123588805
"eher" 0.00698714365567356 0.0133031794598909 0.00774053719328121 0.00626762770291445 0 0.0271739130434783 0.0281531531531532 0.00659543595831684 0 0 0.0224618149146451 0 0 0 0 0 0.0126761991684413 0.0239765786684165 0.0179933784367353
"elisabeth" 0 0 0 0 0 0 0.299127252252252 0 0 0 0 0 0 0 0 0 0 0 0
"fassen" 0.0178560337867213 0 0.0154810743865624 0.0167136738744385 0.0320589885389116 0.0271739130434783 0.00351914414414414 0.0329771797915842 0 0.0320307495195388 0.0224618149146451 0 0 0 0 0 0.00507047966737653 0.0164050275099692 0.011310123588805
"folgen" 0.0116452394261226 0 0.0232216115798436 0.00626762770291445 0 0 0.0105574324324324 0.0131908719166337 0.0456204379562044 0 0.0224618149146451 0.0677506775067751 0 0.0741289844329133 0 0 0.00507047966737653 0.0151431023168947 0.0195356680170269
"frage" 0.0139742873113471 0.0133031794598909 0.019351342983203 0.0188028831087433 0 0.0815217391304348 0.0140765765765766 0 0 0 0 0 0 0 0.148148148148148 0 0.0126761991684413 0.0176669527030438 0.0128524131690966
"fuß" 0.0295012732128439 0 0.00774053719328121 0.0376057662174867 0 0 0.0140765765765766 0.0131908719166337 0 0.0320307495195388 0.0449236298292902 0 0 0 0 0 0.00507047966737653 0.011357326737671 0.00359867568734706
"gerne" 0.00698714365567356 0.0266063589197818 0.0154810743865624 0.0104460461715241 0.0080147471347279 0.0815217391304348 0.0105574324324324 0.0131908719166337 0 0 0.0449236298292902 0 0 0.0741289844329133 0 0.235960358659745 0.00507047966737653 0.00630962596537277 0.0210779575973185
"geschehen" 0.0108688901310478 0 0.0116108057899218 0.0104460461715241 0 0 0.0316722972972973 0 0 0 0 0 0 0 0 0 0.0177466788358179 0.0328100550199384 0.0107960270620412
"gräfin" 0.00155269859014968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00126192519307455 0.0421559151946369
"herum" 0.00621079436059872 0.0665158972994546 0.0116108057899218 0.00626762770291445 0.0561032299430953 0.0271739130434783 0.0633445945945946 0 0 0 0 0.13550135501355 0.0726744186046512 0 0 0 0.0329581178379475 0.00883347635152188 0.00873964095498571
"hinauf" 0.0248431774423949 0 0 0.0167136738744385 0.0240442414041837 0 0.0316722972972973 0.00659543595831684 0 0 0.0224618149146451 0 0.0726744186046512 0 0.148148148148148 0 0.0177466788358179 0.00630962596537277 0.00873964095498571
"jedermann" 0.0131979380162723 0 0 0.00417841846860963 0 0 0.00703828828828829 0 0.0456204379562044 0 0 0 0 0 0 0.0943841434638981 0.0101409593347531 0.0214527282822674 0.0205638610705546
"lebt" 0.0077634929507484 0.0133031794598909 0.0541837603529685 0.0104460461715241 0.0400737356736395 0 0.049268018018018 0.0263817438332674 0.0456204379562044 0.0320307495195388 0 0 0 0 0.148148148148148 0.0943841434638981 0.0152114390021296 0.00378577557922366 0.00925373748174957
"natalie" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0436982047749285
"worten" 0.0077634929507484 0 0.00387026859664061 0.00417841846860963 0.0240442414041837 0 0 0.0329771797915842 0 0.0320307495195388 0.0224618149146451 0.0677506775067751 0 0 0 0 0.0177466788358179 0.022714653475342 0.0185074749634991
"zeichen" 0.00853984224582324 0.0399095383796727 0.0232216115798436 0.00835683693721926 0.0641179770778232 0 0.0175957207207207 0.0461680517082179 0 0 0.0449236298292902 0 0 0 0 0 0.00507047966737653 0.0164050275099692 0.0123383166423328
"all" 0.00155269859014968 0.0532127178395637 0 0.0188028831087433 0.168309689829286 0 0.024634009009009 0 0.547445255474453 0.224215246636771 0 0 0 0 0.296296296296296 0 0.0354933576716357 0 0.00308457916058319
"anderer" 0.0178560337867213 0 0.0270918801764842 0.00626762770291445 0 0 0.00703828828828829 0 0 0.0320307495195388 0 0.0677506775067751 0.0726744186046512 0 0 0 0.0202819186695061 0.011357326737671 0.0149087992761521
"jenes" 0.019408732376871 0 0.00387026859664061 0.0125352554058289 0 0 0 0.0329771797915842 0 0 0 0 0.0726744186046512 0.0741289844329133 0 0 0 0.0265004290545656 0.0123383166423328
"lieb" 0.00621079436059872 0.0665158972994546 0.0116108057899218 0.0146244646401337 0.112206459886191 0 0.0351914414414414 0.00659543595831684 0 0.0320307495195388 0.0224618149146451 0 0.0726744186046512 0 0.148148148148148 0.047192071731949 0.0278876381705709 0.00757155115844733 0.00719735137469411
"nimmt" 0.0131979380162723 0.0266063589197818 0.019351342983203 0.0208920923430482 0.0240442414041837 0.0271739130434783 0.0316722972972973 0.0197863078749505 0.0456204379562044 0 0 0 0 0 0 0.047192071731949 0.0101409593347531 0.0126192519307455 0.00925373748174957
"ort" 0.0178560337867213 0.0266063589197818 0 0.0313381385145722 0.0320589885389116 0 0.00351914414414414 0.00659543595831684 0 0.0320307495195388 0 0 0 0 0 0 0.0101409593347531 0.0151431023168947 0.0107960270620412
"vergessen" 0.00698714365567356 0.0133031794598909 0.0348324173697655 0.0104460461715241 0.0160294942694558 0 0.0175957207207207 0.0131908719166337 0 0.0320307495195388 0 0 0 0 0 0.047192071731949 0.0253523983368827 0.011357326737671 0.015422895802916
"wären" 0.0124215887211974 0.0133031794598909 0.0116108057899218 0.0125352554058289 0.0240442414041837 0.0271739130434783 0.0211148648648649 0 0 0.0320307495195388 0 0 0 0 0 0.0943841434638981 0.0152114390021296 0.00883347635152188 0.0164510888564437
"kurz" 0.0170796844916465 0.0133031794598909 0.00387026859664061 0.00208920923430482 0.0240442414041837 0.0543478260869565 0.0175957207207207 0.00659543595831684 0.0456204379562044 0 0 0 0 0 0 0 0.0177466788358179 0.0176669527030438 0.0128524131690966
"liegen" 0.0248431774423949 0.0266063589197818 0 0.00835683693721926 0.0080147471347279 0.0543478260869565 0.00703828828828829 0.00659543595831684 0 0 0 0 0.0726744186046512 0 0 0 0.0177466788358179 0.0100954015445964 0.0118242201155689
"saß" 0.0077634929507484 0 0 0.00208920923430482 0.0320589885389116 0.0271739130434783 0.024634009009009 0.0131908719166337 0 0 0.0224618149146451 0 0.145348837209302 0 0 0 0.0304228780042592 0.0138811771238201 0.0164510888564437
"schreiben" 0.0155269859014968 0.0133031794598909 0.00774053719328121 0 0 0.0543478260869565 0.00351914414414414 0 0 0 0 0 0 0 0 0.047192071731949 0.0278876381705709 0.0265004290545656 0.0123383166423328
"sobald" 0.0155269859014968 0 0.0116108057899218 0 0 0 0 0 0 0 0.0224618149146451 0 0 0 0.148148148148148 0 0.0076057195010648 0.0214527282822674 0.0195356680170269
"teufel" 0.00310539718029936 0.1463349740588 0.0270918801764842 0.0480518123890108 0.128235954155646 0 0.0105574324324324 0 0 0.0960922485586163 0 0 0 0 0 0.0943841434638981 0.0076057195010648 0 0.00565506179440252
"ufer" 0.0232904788522452 0 0 0.022981301577353 0 0.0271739130434783 0 0.118717847249703 0 0 0 0.0677506775067751 0 0 0 0 0.0101409593347531 0.0126192519307455 0.00411277221411092
"vaters" 0.00232904788522452 0.0266063589197818 0.0154810743865624 0.00208920923430482 0.0080147471347279 0.0271739130434783 0.00703828828828829 0.0593589236248516 0.0456204379562044 0.0320307495195388 0 0 0 0 0 0 0.00253523983368827 0.0100954015445964 0.0251907298114294
"verlangen" 0.0077634929507484 0.0133031794598909 0.0116108057899218 0.00626762770291445 0.0080147471347279 0 0.0105574324324324 0 0 0 0.0224618149146451 0 0 0 0 0 0.0101409593347531 0.0189288778961183 0.0215920541240823
"absicht" 0.0139742873113471 0.0133031794598909 0.0348324173697655 0 0 0 0 0.00659543595831684 0 0 0 0 0 0 0 0 0.00253523983368827 0.0176669527030438 0.0195356680170269
"allerlei" 0.0170796844916465 0 0.00774053719328121 0.00208920923430482 0.0080147471347279 0.0271739130434783 0.0140765765765766 0 0 0.0320307495195388 0 0 0 0 0 0.047192071731949 0.0202819186695061 0.00757155115844733 0.0179933784367353
"beschäftigt" 0.0186323830817962 0.0133031794598909 0.00774053719328121 0.00626762770291445 0 0 0.00703828828828829 0 0 0 0.0224618149146451 0 0.0726744186046512 0 0 0 0.0126761991684413 0.0201908030891929 0.0138806062226244
"daraus" 0.0186323830817962 0 0.00387026859664061 0.00208920923430482 0.0080147471347279 0 0.00351914414414414 0 0 0 0 0 0.0726744186046512 0 0 0.0943841434638981 0.0101409593347531 0.0353339054060875 0.00976783400851344
"fall" 0.0100925408359729 0 0.0116108057899218 0.0167136738744385 0 0 0.00703828828828829 0.0395726157499011 0 0.0320307495195388 0 0 0 0 0 0 0.0101409593347531 0.0252385038614911 0.0128524131690966
"fanden" 0.0271722253276194 0 0 0.00417841846860963 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0189288778961183 0.015422895802916
"genau" 0.0139742873113471 0.0266063589197818 0.019351342983203 0.0104460461715241 0.0080147471347279 0 0 0 0 0 0.0449236298292902 0.0677506775067751 0 0 0 0.047192071731949 0 0.0151431023168947 0.0179933784367353
"jahr" 0.019408732376871 0 0.0154810743865624 0.022981301577353 0.0400737356736395 0.0271739130434783 0.0175957207207207 0.0263817438332674 0 0.0320307495195388 0 0 0 0 0 0 0.0076057195010648 0.0138811771238201 0.00616915832116638
"leise" 0.00232904788522452 0.0266063589197818 0.019351342983203 0.0313381385145722 0.0480884828083674 0 0.0422297297297297 0.00659543595831684 0 0.0640614990390775 0.0449236298292902 0.203252032520325 0 0 0 0 0.0126761991684413 0.0151431023168947 0.00719735137469411
"mühe" 0.0116452394261226 0 0.00774053719328121 0.00417841846860963 0 0.0271739130434783 0 0.0131908719166337 0 0 0 0 0 0.148257968865827 0 0 0.0101409593347531 0.0126192519307455 0.0226202471776101
"mut" 0.00698714365567356 0 0.0387026859664061 0.0188028831087433 0.0160294942694558 0 0.0211148648648649 0.0329771797915842 0 0 0 0 0 0 0 0 0.0126761991684413 0.00630962596537277 0.0159369923296798
"schuld" 0.0038817464753742 0.0532127178395637 0.0348324173697655 0.0125352554058289 0.0160294942694558 0.0543478260869565 0 0.0593589236248516 0 0 0 0 0 0 0 0 0.0177466788358179 0.0100954015445964 0.015422895802916
"seht" 0.00232904788522452 0.0266063589197818 0.0270918801764842 0.0543194400919252 0.0480884828083674 0.0543478260869565 0.0633445945945946 0.00659543595831684 0 0.0320307495195388 0 0 0 0 0 0.047192071731949 0 0.00252385038614911 0.00668325484793025
"solcher" 0.0225141295571704 0 0 0.0271597200459626 0 0 0.00703828828828829 0.0197863078749505 0 0 0 0 0 0 0 0 0.0101409593347531 0.011357326737671 0.011310123588805
"zieht" 0.0124215887211974 0.0665158972994546 0.0154810743865624 0.0417841846860963 0 0 0.0422297297297297 0.0131908719166337 0 0 0 0 0 0.148257968865827 0 0 0.0101409593347531 0.0100954015445964 0.00462686874087479
"bemerken" 0.02406682814732 0 0 0.00208920923430482 0 0 0 0.00659543595831684 0 0 0 0 0 0 0 0 0.0076057195010648 0.0164050275099692 0.0164510888564437
"erfahren" 0.0116452394261226 0.0266063589197818 0.00774053719328121 0.0188028831087433 0 0 0.00351914414414414 0.00659543595831684 0 0 0.0224618149146451 0 0 0 0 0 0.00253523983368827 0.0100954015445964 0.0210779575973185
"folge" 0.014750636606422 0 0 0.0125352554058289 0.0160294942694558 0 0.00351914414414414 0.0197863078749505 0 0 0.0224618149146451 0 0 0 0 0 0.00507047966737653 0.0214527282822674 0.015422895802916
"führen" 0.0163033351965716 0 0.0116108057899218 0.0125352554058289 0.0320589885389116 0 0.0175957207207207 0.00659543595831684 0 0.0640614990390775 0.0224618149146451 0 0 0 0 0 0.0101409593347531 0.011357326737671 0.0128524131690966
"hülfe" 0.00698714365567356 0 0.00774053719328121 0.00417841846860963 0 0.0271739130434783 0.0422297297297297 0 0.0456204379562044 0.128122998078155 0 0 0 0 0 0 0 0.0138811771238201 0.0200497645437907
"klärchen" 0 0 0.313491756327889 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"müßte" 0.0163033351965716 0 0.00774053719328121 0.00626762770291445 0 0 0.0105574324324324 0 0 0 0 0 0 0 0 0.047192071731949 0.0152114390021296 0.022714653475342 0.0138806062226244
"nötig" 0.0139742873113471 0.0133031794598909 0.0116108057899218 0.0104460461715241 0.0160294942694558 0.0271739130434783 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.0177466788358179 0.0239765786684165 0.0123383166423328
"sachen" 0.02406682814732 0 0.00774053719328121 0 0.0400737356736395 0 0.0175957207207207 0 0 0 0 0 0 0 0 0.047192071731949 0.0177466788358179 0.00252385038614911 0.0143947027493882
"unterhaltung" 0.0116452394261226 0 0.00774053719328121 0.00417841846860963 0 0 0 0 0 0 0 0 0 0 0 0 0.00507047966737653 0.0328100550199384 0.0174792819099714
"wahr" 0.0116452394261226 0.0133031794598909 0.0464432231596873 0.0104460461715241 0.0160294942694558 0 0.0175957207207207 0.0131908719166337 0 0 0.0224618149146451 0 0 0 0 0 0.0177466788358179 0.0126192519307455 0.0107960270620412
"wunsch" 0.0178560337867213 0 0.00387026859664061 0.0104460461715241 0 0.0271739130434783 0.00351914414414414 0.0395726157499011 0 0 0.0224618149146451 0.0677506775067751 0 0.0741289844329133 0 0 0.0076057195010648 0.0138811771238201 0.0138806062226244
"zeigen" 0.0232904788522452 0.0266063589197818 0.0154810743865624 0.00626762770291445 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00883347635152188 0.0169651853832075
"etwa" 0.0217377802620955 0 0.019351342983203 0.0104460461715241 0.0160294942694558 0.0271739130434783 0 0 0 0.0640614990390775 0.0224618149146451 0 0 0 0 0 0.0126761991684413 0.00630962596537277 0.0133665096958605
"glaubt" 0.0139742873113471 0.0133031794598909 0.0309621487731249 0.0188028831087433 0 0.0543478260869565 0.0211148648648649 0.0131908719166337 0 0 0 0 0 0 0 0 0.0076057195010648 0.0138811771238201 0.0102819305352773
"größte" 0.014750636606422 0 0.019351342983203 0.0104460461715241 0 0 0.00703828828828829 0 0 0 0 0 0 0 0 0.0943841434638981 0.00507047966737653 0.0164050275099692 0.0164510888564437
"rolle" 0.00465809577044904 0 0 0.00835683693721926 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.00504770077229822 0.0329021777128874
"schmerz" 0.0038817464753742 0.0399095383796727 0.019351342983203 0.0167136738744385 0.0320589885389116 0 0 0.0197863078749505 0.0912408759124088 0 0 0 0 0.0741289844329133 0 0 0.0076057195010648 0.0239765786684165 0.0138806062226244
"ziehen" 0.0139742873113471 0 0.00774053719328121 0.022981301577353 0 0 0.0563063063063063 0 0 0 0 0 0 0 0 0 0.0126761991684413 0.011357326737671 0.00976783400851344
"angenehm" 0.0201850816719458 0 0.00387026859664061 0.00417841846860963 0 0.0271739130434783 0.00351914414414414 0 0 0 0 0 0 0 0 0 0 0.0189288778961183 0.0169651853832075
"gingen" 0.0256195267374697 0 0.0116108057899218 0 0.0080147471347279 0.0271739130434783 0.00703828828828829 0 0 0 0 0 0 0 0 0 0.0126761991684413 0.0126192519307455 0.0123383166423328
"leiden" 0.00853984224582324 0 0.00774053719328121 0.0104460461715241 0.0080147471347279 0 0.00703828828828829 0.0197863078749505 0.0456204379562044 0.0640614990390775 0.0224618149146451 0 0 0 0 0 0.0278876381705709 0.0138811771238201 0.0149087992761521
"obgleich" 0.02406682814732 0 0.00387026859664061 0.00208920923430482 0 0 0.00351914414414414 0 0 0 0 0 0 0 0 0 0.00253523983368827 0.0252385038614911 0.0123383166423328
"pflicht" 0.00543444506552388 0 0.0232216115798436 0.0292489292802674 0.0080147471347279 0 0.0281531531531532 0.0593589236248516 0 0 0 0 0 0 0 0 0 0.0176669527030438 0.0102819305352773
